# Johan A. Schmidt Mar-25-2014
#
# OCS 1^1A', 2^1A' and 3^1A' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0     r/a0   gamma/deg E(1^1A')/E_h   E(2^1A')/E_h   E(3^1A')/E_h
  7.0000   2.3000    1.0000  -510.80350480  -510.79830660  -510.78906940
  7.5000   2.3000    1.0000  -510.80161340  -510.79917870  -510.79456950
  8.0000   2.3000    1.0000  -510.80027601  -510.79912594  -510.79694870
  9.0000   2.3000    1.0000  -510.79934586  -510.79908924  -510.79860343
 10.0000   2.3000    1.0000  -510.79913831  -510.79908105  -510.79897265
  3.2000   2.4000    1.0000  -509.84869150  -509.65241120  -509.60724220
  3.3000   2.4000    1.0000  -510.14395340  -509.93928130  -509.89533120
  3.4000   2.4000    1.0000  -510.37052520  -510.15927000  -510.11482880
  3.5000   2.4000    1.0000  -510.54245300  -510.32634550  -510.27995690
  3.6000   2.4000    1.0000  -510.67126100  -510.45199410  -510.40245800
  3.7000   2.4000    1.0000  -510.76623010  -510.54547610  -510.49186770
  3.8000   2.4000    1.0000  -510.83475560  -510.61417360  -510.55585700
  3.9000   2.4000    1.0000  -510.88268980  -510.66392310  -510.60058450
  4.0000   2.4000    1.0000  -510.91464940  -510.69930870  -510.63100450
  4.1000   2.4000    1.0000  -510.93433960  -510.72395930  -510.65119100
  4.2000   2.4000    1.0000  -510.94512590  -510.74100250  -510.66483780
  4.3000   2.4000    1.0000  -510.95067000  -510.75401750  -510.66294910
  4.4000   2.4000    1.0000  -510.94906660  -510.76031820  -510.67826150
  4.5000   2.4000    1.0000  -510.94361370  -510.76305550  -510.69195440
  4.6000   2.4000    1.0000  -510.93545140  -510.76306300  -510.70401950
  4.7000   2.4000    1.0000  -510.92546520  -510.76096960  -510.71461130
  4.8000   2.4000    1.0000  -510.91434960  -510.75727440  -510.72386100
  4.9000   2.4000    1.0000  -510.90264770  -510.75240110  -510.73186660
  5.0000   2.4000    1.0000  -510.89077980  -510.74685930  -510.73855130
  5.1000   2.4000    1.0000  -510.87907020  -510.74565470  -510.73926100
  5.2000   2.4000    1.0000  -510.86776850  -510.75041560  -510.73274560
  5.3000   2.4000    1.0000  -510.85705600  -510.75476180  -510.72563400
  5.4000   2.4000    1.0000  -510.84706850  -510.75851900  -510.71834340
  5.5000   2.4000    1.0000  -510.83789850  -510.76174860  -510.71102370
  5.7500   2.4000    1.0000  -510.81832700  -510.76871510  -510.71070150
  6.0000   2.4000    1.0000  -510.80511360  -510.77310410  -510.73241100
  6.5000   2.4000    1.0000  -510.79129000  -510.77843040  -510.75877550
  7.0000   2.4000    1.0000  -510.78635740  -510.78097570  -510.77151300
  7.5000   2.4000    1.0000  -510.78444120  -510.78197670  -510.77736040
  8.0000   2.4000    1.0000  -510.78318390  -510.78201975  -510.77983917
  9.0000   2.4000    1.0000  -510.78230946  -510.78204970  -510.78156314
 10.0000   2.4000    1.0000  -510.78211434  -510.78205638  -510.78194782
  3.2000   2.5000    1.0000  -509.63456360  -509.45742250  -509.40680780
  3.3000   2.5000    1.0000  -509.97545020  -509.78918260  -509.74059420
  3.4000   2.5000    1.0000  -510.23850770  -510.04499670  -509.99651170
  3.5000   2.5000    1.0000  -510.43923940  -510.24017700  -510.19016460
  3.6000   2.5000    1.0000  -510.59059240  -510.38755420  -510.33466540
  3.7000   2.5000    1.0000  -510.70309590  -510.49758200  -510.44075410
  3.8000   2.5000    1.0000  -510.78518630  -510.57864560  -510.51712120
  3.9000   2.5000    1.0000  -510.84355930  -510.63741070  -510.57076340
  4.0000   2.5000    1.0000  -510.88349930  -510.67914880  -510.60735040
  4.1000   2.5000    1.0000  -510.90918980  -510.70804050  -510.63157220
  4.2000   2.5000    1.0000  -510.92429450  -510.72770420  -510.64761700
  4.3000   2.5000    1.0000  -510.93324630  -510.74267860  -510.64621360
  4.4000   2.5000    1.0000  -510.93399330  -510.75019500  -510.66149200
  4.5000   2.5000    1.0000  -510.93015550  -510.75378950  -510.67478660
  4.6000   2.5000    1.0000  -510.92302700  -510.75443890  -510.68628820
  4.7000   2.5000    1.0000  -510.91361970  -510.75285130  -510.69628410
  4.8000   2.5000    1.0000  -510.90272670  -510.74956250  -510.70498700
  4.9000   2.5000    1.0000  -510.89096330  -510.74498410  -510.71254030
  5.0000   2.5000    1.0000  -510.87881160  -510.73946630  -510.71904490
  5.1000   2.5000    1.0000  -510.86664540  -510.73341410  -510.72447000
  5.2000   2.5000    1.0000  -510.85475190  -510.73041210  -510.72553300
  5.3000   2.5000    1.0000  -510.84335400  -510.73410380  -510.71891800
  5.4000   2.5000    1.0000  -510.83261390  -510.73758920  -510.71174520
  5.5000   2.5000    1.0000  -510.82265380  -510.74062520  -510.70446450
