# Johan A. Schmidt Mar-25-2014
#
# OCS 1^3A'', 2^3A'' and 3^3A'' PES
#
# Please do not redistribute 
#
# Note that the 3A' and 3A'' PESs are not reliable and I would not recommend 
# using them in your dynamics calculations. Note also that the energies for 
# R<7.5 are "raw" Molpro energies (sporadic artificial "jumps" at R>5.5 have 
# been removed) while energies for R>7.5 are derived from an extrapolation.
#
# Please acknowledge us in any publications and cite our papers: 
#  1) Schmidt et al., J. Chem. Phys., 136, 131101, (2012)
#  2) Schmidt et al., J. Chem. Phys., 137, 054313, (2012)
#  3) Schmidt et al., Atmos. Chem. Phys., 13, 1511-1520, (2013)
#  4) McBane et al., J. Chem. Phys., 138, 094314, (2013)
# I would also be grateful if you would send me copy/print of any such 
# publications.
#
# R/a0 r/a0   gamma/deg E(1^3A'')/E_h  E(2^3A'')/E_h  E(3^3A'')/E_h
3.90	1.90	170	-510.6228599	-510.5412669	-510.5368882
4.00	1.90	170	-510.6474302	-510.5404337	-510.5363591
4.10	1.90	170	-510.6703576	-510.5428797	-510.5364941
4.20	1.90	170	-510.6897242	-510.5774578	-510.5321714
4.30	1.90	170	-510.7070677	-510.6086652	-510.5250127
4.40	1.90	170	-510.7218657	-510.6360137	-510.5123531
4.50	1.90	170	-510.7345837	-510.6599227	-510.4939627
4.60	1.90	170	-510.7455022	-510.6807109	-510.4928711
4.70	1.90	170	-510.7548702	-510.6987439	-510.4965915
4.80	1.90	170	-510.7628776	-510.7143273	-510.5014450
4.90	1.90	170	-510.7696990	-510.7277486	-510.5062247
5.00	1.90	170	-510.7746188	-510.7385388	-510.5180770
5.10	1.90	170	-510.7786440	-510.7476662	-510.5291050
5.20	1.90	170	-510.7827812	-510.7560994	-510.5320088
5.30	1.90	170	-510.7862662	-510.7632959	-510.5343999
5.40	1.90	170	-510.7891936	-510.7694261	-510.5363599
5.50	1.90	170	-510.7916452	-510.7746393	-510.5379583
5.75	1.90	170	-510.7962029	-510.7845535	-510.5407555
6.00	1.90	170	-510.7990433	-510.7910652	-510.5423475
6.50	1.90	170	-510.8017974	-510.7980587	-510.5436174
7.00	1.90	170	-510.8026752	-510.8009178	-510.5438734
7.50	1.90	170	-510.8028554	-510.8020190	-510.5439083
8.00	1.90	170	-510.8038591	-510.8034640	-510.5326387
9.00	1.90	170	-510.8045571	-510.8044690	-510.5248008
10.00	1.90	170	-510.8047129	-510.8046932	-510.5230519
3.20	2.00	170	-510.4279204	-510.4182221	-510.3566915
3.30	2.00	170	-510.4883075	-510.4792405	-510.4215991
3.40	2.00	170	-510.5317480	-510.5231054	-510.4725586
3.50	2.00	170	-510.5626133	-510.5540012	-510.5143316
3.60	2.00	170	-510.5848055	-510.5751476	-510.5493542
3.70	2.00	170	-510.6037108	-510.5890291	-510.5763377
3.80	2.00	170	-510.6264167	-510.5973333	-510.5909154
3.90	2.00	170	-510.6515711	-510.6011190	-510.5964008
4.00	2.00	170	-510.6757046	-510.6014622	-510.5973756
4.10	2.00	170	-510.6977609	-510.5993327	-510.5956397
4.20	2.00	170	-510.7182779	-510.6017031	-510.5937051
4.30	2.00	170	-510.7357120	-510.6332168	-510.5886128
4.40	2.00	170	-510.7509736	-510.6613579	-510.5824671
4.50	2.00	170	-510.7644616	-510.6862982	-510.5714267
4.60	2.00	170	-510.7759479	-510.7078071	-510.5466357
4.70	2.00	170	-510.7857419	-510.7266807	-510.5468486
4.80	2.00	170	-510.7938158	-510.7428130	-510.5534969
4.90	2.00	170	-510.8007865	-510.7566871	-510.5560742
5.00	2.00	170	-510.8070646	-510.7689170	-510.5607841
5.10	2.00	170	-510.8125718	-510.7795872	-510.5655811
5.20	2.00	170	-510.8169269	-510.7884597	-510.5685915
5.30	2.00	170	-510.8205975	-510.7960372	-510.5712220
5.40	2.00	170	-510.8236816	-510.8024967	-510.5734770
5.50	2.00	170	-510.8262646	-510.8079931	-510.5753845
5.75	2.00	170	-510.8309934	-510.8183682	-510.5788792
6.00	2.00	170	-510.8339356	-510.8251994	-510.5809912
6.50	2.00	170	-510.8367261	-510.8325006	-510.5828460
7.00	2.00	170	-510.8374190	-510.8353207	-510.5830791
7.50	2.00	170	-510.8377943	-510.8368031	-510.5839096
8.00	2.00	170	-510.8379716	-510.8375034	-510.5843019
9.00	2.00	170	-510.8380949	-510.8379904	-510.5845747
10.00	2.00	170	-510.8381224	-510.8380991	-510.5846356
3.20	2.10	170	-510.4393807	-510.4291305	-510.3538099
3.30	2.10	170	-510.5076487	-510.4981915	-510.4243491
3.40	2.10	170	-510.5569375	-510.5481065	-510.4786819
3.50	2.10	170	-510.5919533	-510.5835210	-510.5224068
3.60	2.10	170	-510.6163969	-510.6079690	-510.5592065
3.70	2.10	170	-510.6335143	-510.6241532	-510.5908011
3.80	2.10	170	-510.6474292	-510.6341416	-510.6162217
3.90	2.10	170	-510.6645627	-510.6394381	-510.6310666
4.00	2.10	170	-510.6857481	-510.6410743	-510.6359439
4.10	2.10	170	-510.7069800	-510.6399021	-510.6358695
4.20	2.10	170	-510.7266170	-510.6366883	-510.6332001
4.30	2.10	170	-510.7449768	-510.6383581	-510.6304861
4.40	2.10	170	-510.7605635	-510.6669468	-510.6248306
4.50	2.10	170	-510.7742015	-510.6924533	-510.6182444
4.60	2.10	170	-510.7860726	-510.7149076	-510.6102426
4.70	2.10	170	-510.7963176	-510.7344944	-510.5996271
4.80	2.10	170	-510.8049906	-510.7513921	-510.5927360
4.90	2.10	170	-510.8123277	-510.7659324	-510.5911570
5.00	2.10	170	-510.8185443	-510.7784283	-510.5921838
5.10	2.10	170	-510.8238096	-510.7891508	-510.5942163
5.20	2.10	170	-510.8282631	-510.7983362	-510.5965191
5.30	2.10	170	-510.8320230	-510.8061923	-510.5987692
5.40	2.10	170	-510.8351898	-510.8129003	-510.6008304
5.50	2.10	170	-510.8378493	-510.8186175	-510.6026535
5.75	2.10	170	-510.8410431	-510.8277739	-510.6050983
6.00	2.10	170	-510.8423370	-510.8331587	-510.6055923
